,,,
astronaut,n.[C],太空人
gravity,n.[U],重力
powdered,adj.,製成粉的；粉狀的
liquid,adj.,液體的
regularly,adv.,規律地
tend,vi.,往往會
gather,vi.,聚集
vision,n.[U],視力
decrease,vi.,減少
limit,vt.,限制
physical,adj.,生理上的
circulation,n.[U],血液循環
maintain,vt.,維持
sweat,n.[U],汗水
otherwise,adv.,否則
bump,vi.,碰撞
ISS,,國際太空站（International Space Station的縮寫）
sacrifice,n.[C],犧牲
out of this world,,極好的
work out,,體能訓練
work up a sweat,,流汗
have a lie-down,,躺下休息
