,,,
reservation,n., 預約、預訂
discourage,v., 阻止、打消⋯⋯的念頭；使心灰意冷
absolutely,adv., （用於強調）沒錯、確實地；絕對地、完全地
valid,adj., 有效的；合理的、有根據的
accordingly,adv., 相應地、照著
fantastic,adj., 極好的、了不起的；幻想的
premises,n., （公司、餐廳或機構的）房屋或土地、辦公場所、經營場所；廠區
appointment,n., 預約；約定、約會
promptly,adv., 迅速地、立即地
