,,,
mysterious,adj., 神祕的；難以理解的
sophisticated,adj., 精密複雜的；（人）精明老練的、精於世故的
construction,n., 建造、建築
pillar,n., 柱、柱子；支柱
ceremony,n., 典禮、儀式
ritual,n., （宗教）儀式、典禮
ruin,n., 遺跡、廢墟、斷垣殘壁
substantial,adj., 相當程度的、大量的、可觀的
architect,n., 建築師；設計師、創造者
haul,v., （用力地）拖、拉
evidence,n., 證據、證明
endure,v., 持續、持久（不及物）；忍耐、忍受（及物）
