,,,
architecture,n.,建築；建築風格；建築學
supervision,n.,監督、管理；指導
proportion,n.,（藝術品或設計各部分之間的）比例（作此義時恆用複數形）；比率、比（不可數）
array,n.,一大群、一大批（不同的人或事物）；陣列
sculpture,n.,雕塑品、雕像（可數）；雕刻藝術、雕塑（不可數）
exterior,n.,外觀、外部；外表
exterior,adj.,外面的、外部的
uncertainty,n.,不確定性；未知數
collector,n.,收藏家；收集者
