,,,
director,n.[C],導演
documentary,n.[C],紀錄片
industry,n.[C],產業
photographer,n. C],攝影師
capture,vt.,拍攝
proof,n.[U],證據
damage,n.[U],損害；傷害
effect,n.[C] ,影響
conservation,n.[U],保護
record,vt.,記錄
disaster,n.[C],災難
bury,vt.,掩埋
shed,vt.,流下
prevent,vt.,預防；阻止
tragedy,n.[C],悲劇
masterpiece,n.[C] ,傑作
scenery,n.[U],風景；景色
impact,n. usually sing.,影響
grateful,adj.,感激的
start out,,開始
no longer,,不再
on the contrary,,相反地
tear at one's heart,,使某人傷心欲絕
pay off,,得到回報
